,glycolysis I (from glucose 6-phosphate),L-citrulline degradation,thiamine diphosphate biosynthesis I (E. coli),thiamine diphosphate biosynthesis II (Bacillus),adenosine deoxyribonucleotides de novo biosynthesis,guanosine deoxyribonucleotides de novo biosynthesis I,CDP-diacylglycerol biosynthesis I,molybdenum cofactor biosynthesis,ubiquinol-8 biosynthesis (prokaryotic),UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing),L-lysine biosynthesis VI,L-proline biosynthesis I,tRNA processing,guanosine ribonucleotides de novo biosynthesis,pyrimidine deoxyribonucleotide phosphorylation,guanine and guanosine salvage,guanine and guanosine salvage II,hydrogen production VI,superoxide radicals degradation,protocatechuate degradation II (ortho-cleavage pathway),heme biosynthesis II (anaerobic),L-methionine degradation I (to L-homocysteine),inosine-5'-phosphate biosynthesis I,glycine biosynthesis I,geranyl diphosphate biosynthesis,L-glutamine degradation I,flavin biosynthesis I (bacteria and plants),pyrimidine deoxyribonucleotides de novo biosynthesis II,L-aspartate degradation I,D-mannose degradation,L-aspartate biosynthesis,urea cycle,"adenosylcobalamin biosynthesis from cobyrinate a,c-diamide II",arginine dependent acid resistance,L-isoleucine biosynthesis I (from threonine),UDP-D-galactose biosynthesis,L-glutamine biosynthesis I,L-alanine biosynthesis III,acetate conversion to acetyl-CoA,"trans, trans-farnesyl diphosphate biosynthesis",L-ornithine biosynthesis I,2-methylcitrate cycle I,S-adenosyl-L-methionine biosynthesis,L-glutamate biosynthesis III,reductive monocarboxylic acid cycle,glycine cleavage,long-chain fatty acid activation,"2,3-dihydroxybenzoate biosynthesis",biotin-carboxyl carrier protein assembly,2'-deoxy-alpha-D-ribose 1-phosphate degradation,NAD biosynthesis I (from aspartate),5-aminoimidazole ribonucleotide biosynthesis I,5-aminoimidazole ribonucleotide biosynthesis II,[2Fe-2S] iron-sulfur cluster biosynthesis,L-arginine biosynthesis II (acetyl cycle),UTP and CTP dephosphorylation I,L-asparagine biosynthesis II,adenine salvage,dTDP-L-rhamnose biosynthesis I,xylose degradation I,3-dehydroquinate biosynthesis I,methylglyoxal degradation II,xanthine and xanthosine salvage,"di-trans,poly-cis-undecaprenyl phosphate biosynthesis",L-threonine biosynthesis,thioredoxin pathway,UDP-N-acetyl-alpha-D-mannosaminouronate biosynthesis,arsenate detoxification II (glutaredoxin),glutaminyl-tRNAgln biosynthesis via transamidation,CMP phosphorylation,N6-L-threonylcarbamoyladenosine37-modified tRNA biosynthesis,S-methyl-5'-thioadenosine degradation III,preQ0 biosynthesis,L-homoserine biosynthesis,siroheme biosynthesis,chorismate biosynthesis from 3-dehydroquinate,L-leucine biosynthesis,L-tryptophan biosynthesis,myo-inositol biosynthesis,4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis,L-valine biosynthesis,L-serine biosynthesis,L-cysteine biosynthesis I,L-histidine biosynthesis,UMP biosynthesis,tRNA charging,UTP and CTP de novo biosynthesis,UDP-alpha-D-glucuronate biosynthesis (from UDP-glucose),L-homocysteine biosynthesis,L-asparagine biosynthesis I,menaquinol-8 biosynthesis,pyrimidine nucleobases salvage I,PRPP biosynthesis I,nitrogen fixation I (ferredoxin),L-asparagine biosynthesis III (tRNA-dependent),adenosine ribonucleotides de novo biosynthesis,pyridoxal 5'-phosphate biosynthesis II,phosphatidylethanolamine biosynthesis I,guanylyl molybdenum cofactor biosynthesis,formaldehyde assimilation II (RuMP Cycle),ethanol degradation II,glucose and glucose-1-phosphate degradation,mevalonate pathway I,L-phenylalanine biosynthesis I,UDP-N-acetyl-D-glucosamine biosynthesis I,pyrimidine deoxyribonucleotides de novo biosynthesis I,selenate reduction,NAD phosphorylation and dephosphorylation,4-hydroxyphenylpyruvate biosynthesis,geranylgeranyl diphosphate biosynthesis,sulfolactate degradation III,S-adenosyl-L-methionine cycle II,L-isoleucine biosynthesis IV,UDP-glucose biosynthesis,tetrapyrrole biosynthesis I (from glutamate),putrescine biosynthesis I,L-arginine degradation III (arginine decarboxylase/agmatinase pathway),triacylglycerol degradation,guanosine deoxyribonucleotides de novo biosynthesis II,adenosine deoxyribonucleotides de novo biosynthesis II,pyruvate fermentation to lactate,2-oxoglutarate decarboxylation to succinyl-CoA,L-glutamine degradation II,L-glutamate biosynthesis I,hydrogen production II,"hydrogen oxidation II (aerobic, NAD)",L-asparagine degradation I,L-cysteine degradation II,coenzyme A biosynthesis I,parathion degradation,NADH repair,"cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)",L-glutamate degradation II,glutathione biosynthesis,paraoxon degradation,L-alanine degradation IV,S-methyl-5'-thioadenosine degradation II,thio-molybdenum cofactor biosynthesis,L-glutamate degradation VI (to pyruvate),formate oxidation to CO2,CMP-N-acetylneuraminate biosynthesis II (bacteria),L-phenylalanine degradation I (aerobic),trehalose biosynthesis I,L-lactaldehyde degradation (anaerobic),gluconeogenesis I,fatty acid elongation -- saturated,stearate biosynthesis II (bacteria and plants),gondoate biosynthesis (anaerobic),L-tyrosine biosynthesis I,adenosylcobalamin salvage from cobinamide II,L-glutamate degradation I,L-glutamate biosynthesis II,L-glutamate degradation X,formaldehyde oxidation V (H4MPT pathway),methanogenesis from H2 and CO2,phosphopantothenate biosynthesis I,acetate formation from acetyl-CoA II,glutathione-glutaredoxin redox reactions,glutathione-peroxide redox reactions,biotin biosynthesis from 8-amino-7-oxononanoate I,8-amino-7-oxononanoate biosynthesis III,adenine and adenosine salvage I,adenine and adenosine salvage II,creatinine degradation I,sulfolactate degradation II,"cob(II)yrinate a,c-diamide biosynthesis I (early cobalt insertion)",hydroxymethylpyrimidine salvage,citrate degradation,"adenosylcobalamin biosynthesis from cobyrinate a,c-diamide I",queuosine biosynthesis,methylglyoxal degradation I,menaquinol-7 biosynthesis,NAD biosynthesis III,menaquinol-9 biosynthesis,menaquinol-6 biosynthesis,coenzyme A biosynthesis II (mammalian),pyridoxal 5'-phosphate salvage I,palmitate biosynthesis II (bacteria and plants),L-selenocysteine biosynthesis I (bacteria),pseudouridine degradation,phosphate acquisition,allantoin degradation to ureidoglycolate I (urea producing),bis(guanylyl molybdenum cofactor) biosynthesis,thiosulfate disproportionation III (rhodanese),fatty acid biosynthesis initiation II,pyruvate fermentation to acetone,spermidine biosynthesis I,"formate assimilation into 5,10-methylenetetrahydrofolate",N10-formyl-tetrahydrofolate biosynthesis,formaldehyde oxidation I,ppGpp biosynthesis,Calvin-Benson-Bassham cycle,L-lysine degradation I,pyrimidine deoxyribonucleosides degradation,tetrahydrofolate biosynthesis,NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde,"tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate",GDP-L-fucose biosynthesis I (from GDP-D-mannose),(R)-acetoin biosynthesis II,pyrimidine ribonucleosides salvage I,melibiose degradation,adenosylcobalamin salvage from cobalamin,glycogen degradation II,glycerophosphodiester degradation,GDP-mannose biosynthesis,8-amino-7-oxononanoate biosynthesis I,glycogen biosynthesis I (from ADP-D-Glucose),cellulose biosynthesis,4-aminobutanoate degradation I,glycerol degradation V,glycerol degradation II,L-malate degradation II,L-methionine biosynthesis I,L-cysteine biosynthesis III (from L-homocysteine),glycine biosynthesis III,fructose degradation,kappa-carrageenan degradation,thymine degradation,uracil degradation I (reductive),2-oxoisovalerate decarboxylation to isobutanoyl-CoA,NAD phosphorylation and transhydrogenation,adenine and adenosine salvage III,purine deoxyribonucleosides degradation I,sulfate activation for sulfonation,demethylmenaquinol-8 biosynthesis I,inosine-5'-phosphate biosynthesis II,incomplete reductive TCA cycle,acetone degradation II (to acetoacetate),hydrogen production III,D-galactose degradation I (Leloir pathway),lipoate salvage I,pyruvate fermentation to acetate II,pyruvate decarboxylation to acetyl CoA,lipoate biosynthesis and incorporation II,lipoate biosynthesis and incorporation I,pyridoxal 5'-phosphate biosynthesis I,glycerol-3-phosphate to fumarate electron transfer,oxidized GTP and dGTP detoxification,mevalonate degradation,phosphatidylcholine biosynthesis V,ectoine biosynthesis,4-aminobenzoate biosynthesis,cyclopropane fatty acid (CFA) biosynthesis,L-lysine biosynthesis III,mannosylglycerate biosynthesis I,adenine and adenosine salvage VI,D-malate degradation,2-O-alpha-mannosyl-D-glycerate degradation,acetate formation from acetyl-CoA I,putrescine biosynthesis III,L-methionine degradation II,L-alanine biosynthesis I,NADH to cytochrome bd oxidase electron transfer I,putrescine biosynthesis IV,guanosine nucleotides degradation III,reductive acetyl coenzyme A pathway,TCA cycle I (prokaryotic),creatinine degradation II,L-lactaldehyde degradation (aerobic),4-aminobutanoate degradation III,glycine betaine biosynthesis IV (from glycine),sulfate reduction II (assimilatory),guanine and guanosine salvage III,mannosylglucosylglycerate biosynthesis I,glucosylglycerate biosynthesis I,"chlorophyllide a biosynthesis III (aerobic, light independent)","chlorophyllide a biosynthesis I (aerobic, light-dependent)",adenine and adenosine salvage V,formaldehyde assimilation I (serine pathway),"4,5-dichlorocatechol degradation","3,4-dichlorotoluene degradation",L-isoleucine degradation I,pyruvate fermentation to propanoate I,adenosine nucleotides degradation II,L-lysine biosynthesis I,glyoxylate cycle,"2,4-dichlorotoluene degradation",thiamine salvage IV (yeast),fatty acid beta-oxidation I,"2,5-dichlorotoluene degradation",octane oxidation,"1,4-dihydroxy-2-naphthoate biosynthesis",5-chloro-3-methyl-catechol degradation,base-degraded thiamine salvage,folate polyglutamylation,pyrimidine ribonucleosides degradation,urea degradation II,6-hydroxymethyl-dihydropterin diphosphate biosynthesis I,phenylethylamine degradation I,propanoyl CoA degradation I,phosphopantothenate biosynthesis III,pyrimidine deoxyribonucleotides dephosphorylation,spermine biosynthesis,glycerol degradation I,urate degradation to allantoin I,L-threonine degradation III (to methylglyoxal),beta-carotene biosynthesis,folate transformations I,glycolysis III (from glucose),sulfoquinovosyl diacylglycerol biosynthesis,pyrimidine deoxyribonucleosides salvage,beta-alanine biosynthesis III,L-proline degradation,succinate to cytochrome bd oxidase electron transfer,L-tryptophan degradation I (via anthranilate),palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate),L-histidine degradation I,glutaryl-CoA degradation,sulfate reduction III (assimilatory),L-tryptophan degradation II (via pyruvate),D-galactonate degradation,fructan biosynthesis,NAD salvage pathway III,dimethyl sulfide degradation II (oxidation),L-threonine degradation IV,D-fructuronate degradation,phenylacetate degradation I (aerobic),oxalate degradation II,allantoin degradation to ureidoglycolate II (ammonia producing),phenylmercury acetate degradation,cytidylyl molybdenum cofactor biosynthesis,4-aminobutanoate degradation II,trehalose degradation II (trehalase),trehalose degradation VI (periplasmic),beta-D-glucuronide and D-glucuronate degradation,"1,2-dichloroethane degradation","L-1,2-propanediol degradation",ethanolamine utilization,acetoin degradation,sulfur reduction II (via polysulfide),glucose degradation (oxidative),TCA cycle VIII (helicobacter),D-galacturonate degradation I,pectin degradation III,ethanol degradation I,nitrate reduction I (denitrification),nitrate reduction VI (assimilatory),sucrose degradation III (sucrose invertase),xylose degradation III,demethylmenaquinol-9 biosynthesis,demethylmenaquinol-6 biosynthesis I,pyrimidine deoxyribonucleotides de novo biosynthesis III,D-sorbitol degradation II,N-acetylglucosamine degradation I,Entner-Doudoroff pathway I,pentose phosphate pathway (non-oxidative branch),L-arabinose degradation I,D-sorbitol degradation I,carbazole degradation,acyl-CoA hydrolysis,"fatty acid beta-oxidation III (unsaturated, odd number)",gellan degradation,sulfite oxidation III,hydrogen to fumarate electron transfer,sulfate reduction V (dissimilatory),hydrogen oxidation I (aerobic),octaprenyl diphosphate biosynthesis,benzoate degradation II (aerobic and anaerobic),polyhydroxybutanoate biosynthesis,tetrathionate reduction I (to thiosulfate),L-serine degradation,L-threonine degradation II,L-alanine biosynthesis II,L-dopachrome biosynthesis,pyruvate fermentation to ethanol III,D-galactarate degradation II,formaldehyde oxidation II (glutathione-dependent),trehalose biosynthesis V,fluoroacetate degradation,lactose degradation III,phospholipases,D-arginine degradation,aromatic biogenic amine degradation (bacteria),L-idonate degradation,cyanate degradation,pyrimidine ribonucleosides salvage II,pyrimidine ribonucleosides salvage III,tetrathionate oxidation,hyaluronan degradation,L-arginine biosynthesis III (via N-acetyl-L-citrulline),hydrogen production V,porphyran degradation,agarose degradation,kojibiose degradation,anhydromuropeptides recycling,sulfate reduction IV (dissimilatory),citrate lyase activation,urea degradation I,sulfur reduction I,glycolysis V (Pyrococcus),chitobiose degradation,maltose degradation,fucose degradation,thiamine formation from pyrithiamine and oxythiamine (yeast),alpha-diglucosyldiacylglycerol biosynthesis,L-histidine degradation III,autoinducer AI-1 biosynthesis,D-galactarate degradation I,hexaprenyl diphosphate biosynthesis,trehalose biosynthesis IV,putrescine degradation I,thiazole biosynthesis I (facultative anaerobic bacteria),2-aminoethylphosphonate degradation I,"1,4-dihydroxy-6-naphthoate biosynthesis II",S-methyl-5'-thioadenosine degradation IV,heptaprenyl diphosphate biosynthesis,mevalonate pathway II (archaea)
GCF_000008645.1,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCF_000147875.1,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCF_000015825.1,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCF_000304355.2,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,1.0,,,,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCF_900036045.1,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCF_000021965.1,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,1.0,,,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCF_000013445.1,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCF_000327485.1,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCF_000017625.1,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCF_000015765.1,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
